make_model_ordinal,body_type_ordinal,price,km,type_ordinal,previous_owners,fuel_ordinal,inspection_new,drive_chain,co2_emission,gears,age,hp_kW,upholstery_type_ordinal,gearing_type_ordinal,displacement_cc,weight_kg,comb_consumption,comfort_convenience_package,num_of_extras,safety_security_package_labeled,entertainment_media_package_labeled
3,2,11900,16168.0,0,1.0,1,1,2,112.0,5.0,3.0,66.0,0,0,1398.0,1163.0,4.8,0,2,0,1
3,0,11900,17900.0,0,2.0,1,0,2,110.0,6.0,1.0,66.0,0,0,1398.0,1088.0,4.7,2,1,0,1
3,2,11890,42900.0,0,1.0,1,1,2,139.0,6.0,2.0,66.0,0,0,1398.0,1163.0,6.0,2,1,0,1
3,0,11890,20495.0,0,1.0,1,0,2,124.0,5.0,1.0,66.0,0,0,1398.0,1163.0,5.35,2,1,0,0
3,2,11890,12819.0,0,1.0,1,1,2,140.0,6.0,2.0,66.0,0,0,1398.0,1163.0,6.0,0,3,0,0
3,2,11890,3610.0,3,1.0,1,1,2,140.0,6.0,1.0,66.0,0,0,1398.0,1163.0,6.0,2,3,0,0
3,2,10950,34800.0,0,2.0,1,0,2,131.0,6.0,3.0,66.0,0,0,1398.0,1163.0,5.2,0,2,0,0
3,0,11889,22729.0,0,1.0,1,1,2,110.0,5.0,1.0,66.0,0,0,1398.0,1163.0,4.7,0,1,0,0
3,2,10949,2461.0,0,1.0,1,0,2,112.0,5.0,3.0,66.0,0,0,1398.0,1163.0,4.0,2,1,0,0
3,0,10900,38000.0,0,1.0,1,0,2,120.0,5.0,3.0,66.0,0,0,1398.0,1163.0,5.2,2,2,0,1
3,0,10885,30000.0,0,1.0,1,0,2,112.0,5.0,2.0,66.0,0,0,1398.0,1163.0,4.8,2,1,0,1
3,2,10790,27600.0,0,3.0,1,1,2,137.0,6.0,3.0,66.0,0,0,1398.0,1163.0,5.9,0,2,0,0
3,0,10840,19800.0,0,2.0,1,1,2,121.0,6.0,2.0,66.0,0,0,1398.0,1163.0,5.1,0,1,0,1
3,2,10790,57358.0,0,2.0,1,1,2,137.0,6.0,3.0,66.0,0,0,1398.0,1163.0,5.9,0,1,0,0
3,2,10700,40990.0,0,2.0,1,1,2,139.0,6.0,3.0,66.0,0,0,1398.0,1163.0,6.0,0,1,0,0
3,2,10750,35000.0,0,2.0,1,0,2,143.0,6.0,2.0,66.0,0,0,1398.0,1199.0,6.3,0,2,0,0
3,2,10690,2681.0,0,1.0,1,0,2,110.0,6.0,2.0,66.0,0,0,1398.0,1163.0,4.7,2,2,0,0
3,2,10650,35750.0,0,1.0,1,0,2,139.0,6.0,3.0,66.0,0,0,1398.0,1163.0,6.0,0,1,0,0
3,0,10770,27938.0,0,1.0,1,1,2,121.0,6.0,3.0,66.0,0,0,1398.0,1163.0,5.1,0,2,0,0
3,2,10450,21550.0,0,1.0,0,1,2,137.0,6.0,3.0,66.0,0,0,1398.0,1163.0,5.9,2,2,0,0
3,2,11870,54251.0,0,1.0,1,1,2,139.0,6.0,2.0,66.0,0,0,1398.0,1237.0,5.1,2,1,0,0
3,2,10480,12526.0,0,2.0,1,0,2,131.0,6.0,1.0,66.0,0,0,1398.0,1163.0,5.6,2,1,1,1
3,0,10400,23500.0,0,1.0,1,0,2,110.0,6.0,1.0,66.0,0,0,1398.0,1163.0,4.7,2,1,2,1
3,0,10253,24849.0,0,1.0,1,0,2,120.0,6.0,2.0,66.0,0,0,1398.0,1163.0,5.2,2,2,0,1
3,2,10290,24000.0,0,2.0,1,1,2,110.0,5.0,3.0,66.0,0,0,1398.0,1163.0,4.7,0,1,0,0
3,0,10250,19463.0,0,1.0,1,0,2,124.0,6.0,2.0,66.0,0,0,1398.0,1163.0,5.35,2,1,0,1
3,0,10390,17086.0,0,1.0,1,1,2,112.0,5.0,3.0,66.0,0,0,1398.0,1162.0,4.8,0,1,0,1
3,0,9999,69220.0,0,1.0,1,0,2,150.0,6.0,2.0,66.0,0,0,1398.0,1199.0,6.6,0,3,0,0
3,0,10000,42000.0,0,1.0,1,0,2,149.0,6.0,1.0,66.0,0,0,1398.0,1199.0,6.0,2,4,0,0
3,0,9999,36400.0,0,2.0,1,0,2,128.0,5.0,2.0,66.0,0,0,1398.0,1163.0,5.6,0,2,0,0
3,0,10000,30000.0,0,1.0,0,0,2,82.0,5.0,3.0,70.0,0,0,1248.0,1237.0,3.1,2,1,1,1
3,2,9990,26650.0,0,1.0,1,1,2,110.0,6.0,3.0,66.0,0,0,1398.0,1163.0,4.7,0,1,0,0
3,0,10490,8000.0,0,1.0,1,1,2,137.0,6.0,3.0,66.0,0,0,1398.0,1199.0,5.9,0,1,0,1
3,2,9988,57963.0,0,1.0,0,0,2,84.0,5.0,2.0,70.0,0,0,1248.0,1199.0,3.2,0,1,0,0
3,0,9950,14850.0,0,1.0,1,0,2,137.0,6.0,2.0,66.0,0,0,1398.0,1163.0,5.9,2,1,0,0
3,2,9990,38938.0,0,2.0,1,1,2,135.0,6.0,3.0,66.0,0,0,1398.0,1163.0,5.9,0,1,0,0
3,2,9990,27000.0,0,2.0,1,1,2,135.0,6.0,3.0,66.0,0,0,1398.0,1163.0,5.9,2,1,0,0
3,2,9900,33500.0,0,1.0,1,0,2,115.0,5.0,2.0,66.0,0,0,1398.0,1163.0,4.9,2,2,0,0
3,2,9900,23167.0,0,1.0,1,0,2,139.0,6.0,1.0,66.0,0,0,1398.0,1199.0,6.0,2,1,0,0
3,2,9690,24731.0,0,1.0,1,1,2,112.0,6.0,3.0,66.0,0,0,1398.0,1163.0,4.8,0,1,0,0
3,0,9500,87810.0,0,1.0,1,0,2,112.0,6.0,3.0,66.0,0,0,1398.0,1163.0,4.8,2,2,0,1
3,0,9500,21000.0,0,1.0,1,0,2,120.0,5.0,1.0,66.0,0,0,1398.0,1163.0,5.2,2,1,0,1
3,0,9490,58000.0,0,1.0,1,0,2,110.0,5.0,3.0,66.0,0,0,1398.0,1141.0,4.7,2,1,0,0
3,2,9621,10763.0,0,1.0,1,0,2,131.0,6.0,2.0,66.0,0,0,1398.0,1199.0,6.0,2,1,0,0
3,2,9450,35800.0,0,1.0,0,0,2,84.0,5.0,3.0,70.0,0,0,1248.0,1199.0,3.2,2,1,0,0
3,2,9470,21100.0,0,1.0,1,1,2,110.0,6.0,3.0,66.0,0,0,1398.0,1163.0,4.7,0,1,0,1
3,0,9200,86390.0,0,1.0,1,0,2,112.0,6.0,3.0,66.0,0,0,1398.0,1163.0,4.8,2,2,0,1
3,0,9200,23300.0,0,1.0,1,0,2,139.0,6.0,2.0,66.0,0,0,1398.0,1163.0,6.0,2,2,0,1
3,2,8900,43731.0,0,1.0,1,0,2,131.0,6.0,2.0,51.0,0,0,1398.0,1163.0,5.6,0,9,0,0
3,2,8900,103575.0,0,1.0,0,0,2,82.0,5.0,3.0,71.0,0,0,1248.0,1125.0,3.3,0,2,0,0
3,0,9000,59000.0,0,1.0,1,0,2,112.0,5.0,3.0,66.0,0,0,1398.0,1163.0,4.8,2,2,0,0
3,0,7790,103000.0,1,1.0,1,0,2,120.0,5.0,3.0,66.0,0,0,1398.0,1163.0,5.1,2,1,0,1
3,0,8500,88530.0,0,1.0,1,0,2,112.0,6.0,3.0,66.0,0,0,1398.0,1163.0,4.8,2,2,0,1
3,0,8200,87050.0,0,1.0,1,0,2,112.0,6.0,3.0,66.0,0,0,1398.0,1163.0,4.8,2,2,0,1
3,2,8450,98148.0,0,1.0,0,0,2,90.0,5.0,3.0,70.0,0,0,1248.0,1159.0,3.4,2,1,0,1
3,0,7900,11000.0,0,1.0,1,0,2,137.0,6.0,2.0,66.0,0,0,1398.0,1120.0,5.9,2,1,0,1
3,0,6900,146210.0,0,1.0,1,0,2,120.0,5.0,3.0,66.0,0,0,1398.0,1088.0,5.1,2,1,0,1
3,3,6900,45636.0,0,1.0,1,0,2,119.0,5.0,3.0,66.0,0,0,1398.0,1066.0,5.1,2,1,0,1
3,0,13880,99.0,4,1.0,1,0,2,139.0,6.0,2.0,66.0,0,0,1398.0,1163.0,6.0,2,2,0,0
3,0,6200,51000.0,0,1.0,0,0,2,107.0,5.0,2.0,55.0,0,1,1248.0,1199.0,3.8,2,2,0,0
3,0,5990,123300.0,0,1.0,0,0,2,101.0,5.0,3.0,70.0,0,1,1248.0,1163.0,3.8,2,1,0,1
3,0,6200,54000.0,0,1.0,0,0,2,107.0,5.0,2.0,55.0,0,1,1248.0,1163.0,3.8,2,3,0,0
3,0,6100,66000.0,0,1.0,1,0,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,0
3,0,5970,59000.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.4,2,1,0,1
3,0,5970,56000.0,0,1.0,1,1,2,124.0,5.0,3.0,51.0,0,1,1229.0,1160.0,5.6,2,1,0,1
3,0,5970,38000.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.4,2,1,0,1
3,0,6900,57754.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,6900,116184.0,0,2.0,0,0,2,101.0,5.0,2.0,55.0,0,1,1248.0,1163.0,3.8,2,1,0,1
3,0,6900,69053.0,0,1.0,1,0,2,124.0,5.0,2.0,51.0,0,1,1229.0,1163.0,5.3,2,2,0,0
3,0,6900,96000.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,3,0,0
3,2,6990,54424.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,6990,55000.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1088.0,5.4,2,1,0,1
3,0,7179,87429.0,0,1.0,1,0,2,124.0,5.0,3.0,52.0,0,1,1229.0,1163.0,5.3,2,2,1,0
3,0,7180,69943.0,0,1.0,1,0,2,124.0,5.0,2.0,52.0,0,1,1229.0,1163.0,5.3,2,2,1,0
3,0,7300,75000.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,3,1,1
3,0,7500,48000.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,1,2,1
3,0,7300,74000.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,2,0,1
3,2,7480,59108.0,0,2.0,1,1,2,132.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.8,2,1,0,1
3,2,7480,56670.0,0,2.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7450,6244.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7480,55800.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,7500,35000.0,0,2.0,0,0,2,107.0,5.0,3.0,55.0,0,1,1248.0,1237.0,3.8,2,2,0,0
3,0,7600,37000.0,0,1.0,1,0,2,128.0,5.0,3.0,66.0,0,1,1398.0,1141.0,5.6,2,1,0,1
3,2,7599,57966.0,0,1.0,1,1,2,120.0,5.0,2.0,66.0,0,1,1398.0,1163.0,5.2,2,1,0,0
3,0,7600,65000.0,0,1.0,1,0,2,124.0,5.0,2.0,51.0,0,1,1229.0,1163.0,5.3,2,3,0,0
3,2,7600,61000.0,0,1.0,1,1,2,131.0,5.0,3.0,66.0,0,1,1398.0,1163.0,5.6,2,1,0,1
3,0,7600,80000.0,0,1.0,1,0,2,120.0,5.0,3.0,66.0,0,1,1398.0,1163.0,6.0,2,1,0,1
3,0,7600,85000.0,0,1.0,0,0,2,87.0,5.0,3.0,70.0,0,1,1248.0,1163.0,5.0,2,1,0,1
3,0,7599,32000.0,0,2.0,1,0,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,7590,47740.0,0,1.0,1,0,2,126.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.4,2,1,0,1
3,0,7590,69989.0,0,1.0,1,0,2,126.0,5.0,3.0,51.0,0,1,1229.0,1124.0,5.4,2,1,0,1
3,2,7580,23951.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7580,36200.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,0
3,2,7580,36944.0,0,2.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,0
3,2,7590,44409.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7580,47000.0,0,2.0,1,0,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7576,105473.0,0,1.0,0,0,2,100.0,5.0,3.0,55.0,0,1,1248.0,1163.0,3.8,2,1,0,0
3,0,7590,18721.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.4,2,1,0,1
3,0,7550,38500.0,0,2.0,1,1,2,129.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.6,2,3,0,0
3,0,7500,48909.0,0,2.0,1,0,2,131.0,5.0,3.0,66.0,0,1,1398.0,1141.0,5.7,2,1,0,1
3,2,7495,54000.0,0,1.0,0,0,2,107.0,5.0,3.0,55.0,0,1,1248.0,1665.0,3.8,2,1,0,0
3,0,7500,48880.0,0,1.0,1,0,2,120.0,5.0,2.0,66.0,0,1,1398.0,1163.0,5.1,2,2,0,0
3,0,7550,60000.0,0,1.0,1,0,2,124.0,5.0,2.0,51.0,0,1,1229.0,1163.0,5.3,2,2,0,0
3,0,7500,85921.0,0,1.0,1,0,2,120.0,5.0,3.0,66.0,0,1,1398.0,1120.0,5.2,2,2,0,1
3,2,7500,71000.0,0,1.0,0,0,2,107.0,5.0,3.0,55.0,0,1,1248.0,1665.0,3.8,2,1,0,0
3,2,7495,42000.0,0,1.0,0,0,2,107.0,5.0,3.0,55.0,0,1,1248.0,1665.0,3.8,2,1,0,0
3,3,7500,69000.0,0,1.0,0,0,2,99.0,5.0,2.0,55.0,0,1,1229.0,1120.0,3.7,2,2,0,0
3,0,7500,90509.0,0,0.0,2,0,2,110.0,5.0,3.0,51.0,0,1,1229.0,1199.0,5.3,2,1,2,1
3,0,7500,20500.0,0,2.0,1,0,2,129.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.6,2,1,0,1
3,0,7500,132000.0,0,1.0,2,0,2,113.0,5.0,3.0,66.0,0,1,1398.0,1259.0,5.3,2,2,0,1
3,0,7500,29500.0,0,3.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1173.0,5.6,2,1,0,1
3,0,7500,90000.0,0,1.0,1,0,2,120.0,5.0,3.0,66.0,0,1,1398.0,1163.0,6.0,2,4,0,0
3,0,7500,98000.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,2,0,0
3,0,7500,82000.0,0,1.0,1,0,2,124.0,5.0,2.0,51.0,0,1,1229.0,1163.0,5.3,2,1,0,0
3,0,7499,80000.0,0,1.0,0,1,2,102.0,5.0,3.0,55.0,0,1,1248.0,1237.0,3.9,0,2,0,1
3,2,7499,14500.0,0,1.0,1,1,2,129.0,5.0,1.0,51.0,0,1,1229.0,1135.0,5.6,2,1,0,0
3,0,7499,67956.0,0,1.0,1,0,2,105.0,6.0,3.0,66.0,0,1,999.0,1199.0,4.6,0,1,0,0
3,2,7499,39173.0,0,1.0,0,0,2,100.0,5.0,3.0,55.0,0,1,1248.0,1199.0,3.8,2,1,0,1
3,0,7490,87998.0,0,1.0,0,0,2,107.0,5.0,3.0,55.0,0,1,1248.0,1237.0,3.8,2,3,0,0
3,2,7495,47000.0,0,2.0,0,0,2,107.0,5.0,3.0,55.0,0,1,1248.0,1665.0,3.8,2,1,0,0
3,2,7495,46000.0,0,1.0,0,0,2,107.0,5.0,3.0,55.0,0,1,1248.0,1665.0,3.8,2,1,0,0
3,0,7490,103374.0,0,1.0,0,0,2,101.0,5.0,3.0,55.0,0,1,1248.0,1237.0,3.8,2,1,0,1
3,0,7490,55000.0,0,1.0,1,0,2,124.0,5.0,2.0,51.0,0,1,1229.0,1163.0,5.3,2,1,2,1
3,0,7490,19870.0,0,1.0,1,0,2,126.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.4,2,1,0,1
3,2,7490,62064.0,0,2.0,1,1,2,131.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.6,2,1,0,1
3,0,7490,35922.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1088.0,5.4,2,1,0,1
3,0,7490,55155.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,1,0,0
3,2,7490,42374.0,0,2.0,1,0,2,129.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.6,2,1,0,1
3,0,7490,32684.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,7490,22601.0,0,2.0,1,1,2,142.0,5.0,3.0,51.0,0,1,1229.0,1163.0,6.3,2,1,0,1
3,0,7490,19651.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,7489,33725.0,0,2.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,0
3,2,7490,62000.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,7490,34815.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7489,68717.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,0
3,0,7480,35000.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,0
3,2,7470,34900.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,1,1
3,2,7479,76635.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7479,27350.0,0,2.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7479,38105.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7460,33550.0,0,2.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,7460,32243.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.4,2,1,0,1
3,7,7450,97000.0,0,1.0,0,0,2,100.0,5.0,2.0,63.0,0,1,1300.0,1163.0,3.8,2,2,0,1
3,2,7480,12610.0,0,2.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7450,99950.0,0,1.0,0,0,2,100.0,6.0,3.0,70.0,0,1,1248.0,1237.0,3.8,2,1,0,1
3,2,7450,92000.0,0,1.0,0,0,2,100.0,6.0,3.0,70.0,0,1,1248.0,1237.0,3.8,2,1,0,1
3,2,7450,36934.0,0,2.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7450,99950.0,0,1.0,0,0,2,100.0,6.0,3.0,70.0,0,1,1248.0,1237.0,3.8,2,1,0,1
3,0,7450,91000.0,0,1.0,1,0,2,120.0,5.0,3.0,66.0,0,1,1398.0,1615.0,5.1,2,1,0,1
3,0,7450,99950.0,0,1.0,0,0,2,108.0,6.0,3.0,70.0,0,1,1248.0,1695.0,3.4,2,1,0,1
3,0,7450,87000.0,0,1.0,0,0,2,101.0,5.0,3.0,70.0,0,1,1248.0,1259.0,3.8,2,1,0,1
3,0,7300,105000.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,4,0,0
3,2,7495,58000.0,0,1.0,0,0,2,107.0,5.0,3.0,55.0,0,1,1248.0,1665.0,3.8,2,1,0,0
3,2,7480,59108.0,0,2.0,1,1,2,132.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.8,2,1,0,1
3,2,7450,34849.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,4.6,2,1,0,1
3,2,7450,38556.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7290,45040.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7290,58850.0,0,2.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7280,19096.0,0,2.0,1,1,2,129.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.6,2,1,0,1
3,2,7250,64000.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7250,31072.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1120.0,5.4,2,1,0,1
3,2,7250,99950.0,0,1.0,0,0,2,100.0,6.0,3.0,70.0,0,1,1248.0,1237.0,3.8,2,1,0,1
3,2,7250,99950.0,0,1.0,0,0,2,100.0,6.0,3.0,70.0,0,1,1248.0,1237.0,3.8,2,1,0,1
3,2,7250,99950.0,0,1.0,0,0,2,100.0,6.0,3.0,70.0,0,1,1248.0,1237.0,3.8,2,1,0,1
3,2,7250,43478.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,2,7220,59156.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,7200,100000.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,1,2,0
3,2,7190,106820.0,0,2.0,1,1,2,121.0,6.0,3.0,74.0,0,1,1364.0,1163.0,5.1,0,1,0,0
3,0,7200,53000.0,0,1.0,1,0,2,112.0,5.0,3.0,51.0,0,1,1248.0,1160.0,4.2,2,2,0,0
3,2,7450,38638.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,3,7200,70296.0,0,1.0,0,0,2,99.0,5.0,3.0,55.0,0,1,1248.0,1199.0,3.7,2,1,0,1
3,0,7180,87429.0,0,1.0,1,0,2,124.0,5.0,3.0,52.0,0,1,1229.0,1163.0,5.3,2,2,1,0
3,2,7190,72500.0,0,1.0,1,1,2,128.0,5.0,2.0,51.0,0,1,1229.0,1163.0,5.4,0,1,0,0
3,3,7200,35000.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1120.0,5.3,2,1,2,1
3,2,7439,24100.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,0
3,0,7400,33000.0,0,1.0,1,0,2,132.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.8,2,2,0,0
3,2,7440,68103.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,7400,90000.0,0,1.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,2,0,0
3,0,7400,9969.0,0,2.0,1,0,2,126.0,5.0,3.0,51.0,0,1,1229.0,1120.0,5.4,2,1,0,1
3,2,7400,81500.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,0,1,0,1
3,0,7395,93000.0,0,1.0,0,0,2,89.0,5.0,3.0,70.0,0,1,1248.0,1259.0,3.4,2,1,0,0
3,0,7400,54000.0,0,1.0,0,0,2,104.0,5.0,3.0,55.0,0,1,1248.0,1120.0,3.7,2,1,0,1
3,0,7390,90800.0,0,2.0,1,1,2,114.0,5.0,3.0,66.0,0,1,1398.0,1199.0,5.6,2,1,0,0
3,2,7390,52000.0,0,1.0,1,1,2,131.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.6,2,1,0,0
3,2,7350,28744.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1120.0,5.4,2,1,0,1
3,2,7350,57971.0,0,1.0,1,1,2,131.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.6,0,1,0,0
3,0,7380,86740.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1120.0,5.4,2,1,0,1
3,0,7300,23580.0,0,0.0,1,0,2,124.0,5.0,3.0,51.0,0,1,1398.0,1163.0,5.35,2,1,0,1
3,0,7300,83000.0,0,1.0,0,0,2,101.0,6.0,3.0,70.0,0,1,1248.0,1237.0,3.8,2,1,0,0
3,0,7300,62000.0,0,1.0,0,0,2,101.0,5.0,3.0,55.0,0,1,1248.0,1237.0,3.8,2,2,2,0
3,0,7180,87429.0,0,1.0,1,0,2,124.0,5.0,3.0,52.0,0,1,1229.0,1163.0,5.3,2,3,1,0
3,0,7180,87429.0,0,1.0,1,0,2,124.0,5.0,3.0,52.0,0,1,1229.0,1163.0,5.3,2,3,1,0
3,2,7153,149915.0,0,1.0,0,0,2,100.0,5.0,3.0,55.0,0,1,1200.0,1163.0,3.8,2,1,0,0
3,0,7000,70000.0,0,1.0,1,0,2,128.0,5.0,3.0,66.0,0,1,1398.0,1163.0,5.6,2,1,0,0
3,2,7150,57134.0,0,1.0,0,0,2,100.0,5.0,3.0,55.0,0,1,1248.0,1237.0,3.0,2,1,0,0
3,0,7000,55000.0,0,1.0,1,0,2,120.0,5.0,2.0,66.0,0,1,1398.0,1163.0,5.1,2,2,0,0
3,2,7155,45000.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
3,0,7000,71000.0,0,1.0,2,0,2,124.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.3,2,3,0,0
3,0,7150,106275.0,0,1.0,1,0,2,120.0,5.0,3.0,66.0,0,1,1398.0,1163.0,5.1,2,2,0,0
3,0,7000,35000.0,0,1.0,0,0,2,101.0,5.0,2.0,55.0,0,1,1248.0,1163.0,3.8,2,1,0,0
3,0,7000,33600.0,0,1.0,1,0,2,129.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.6,2,1,0,0
3,2,6999,87100.0,0,1.0,0,1,2,101.0,5.0,3.0,55.0,0,1,1248.0,1163.0,3.9,2,1,0,0
3,2,6999,74000.0,0,1.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,2,0,0
3,2,6990,54271.0,0,2.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1120.0,5.4,2,1,0,1
3,0,6990,53307.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1088.0,5.4,2,1,0,1
3,0,6990,65351.0,0,1.0,1,0,2,124.0,5.0,2.0,51.0,0,1,1229.0,1163.0,5.3,2,1,0,1
3,0,6990,46631.0,0,1.0,1,1,2,126.0,5.0,3.0,51.0,0,1,1229.0,1135.0,5.4,2,1,0,1
3,0,6990,99200.0,0,1.0,0,1,2,104.0,5.0,3.0,55.0,0,1,1248.0,1163.0,3.9,2,1,0,0
3,2,6982,33115.0,0,2.0,1,1,2,128.0,5.0,3.0,51.0,0,1,1229.0,1163.0,5.4,2,1,0,1
